make,model,engine_size,trim,num_doors,mileage,reg_year,transmission_type,fuel_type,price,is_electric
Ford,Fiesta,1.0,EcoBoost ST-Line X,2,42451,2018,Manual,Petrol,10900,0
Ford,Fiesta,1.0,EcoBoost ST-Line,2,20627,2018,Manual,Petrol,10950,0
Ford,Fiesta,1.0,EcoBoost ST-Line,2,46715,2019,Manual,Petrol,10750,0
Seat,Ibiza,1.2,TSI FR Sport,2,61162,2017,Manual,Petrol,8650,0
Smart,fortwo,1.0,Prime (Premium) Twinamic,2,31063,2017,Auto,Petrol,8650,0
Volkswagen,up!,1.0,High up!,2,8018,2016,Manual,Petrol,8700,0
Peugeot,208,1.6,THP GTi Prestige,2,41472,2015,Manual,Petrol,8850,0
Peugeot,208,1.6,THP GTi Prestige,2,54412,2016,Manual,Petrol,8950,0
Mini,Hatch,1.5,Cooper,2,31290,2018,Manual,Petrol,12200,0
Ford,Fiesta,1.0,EcoBoost Zetec B&O Play Series,2,13921,2018,Manual,Petrol,11350,0
Volkswagen,Polo,1.0,Match Edition,2,59043,2017,Manual,Petrol,9150,0
Ford,Fiesta,1.0,EcoBoost Titanium,2,34561,2018,Manual,Petrol,9800,0
Fiat,500,1.2,Lounge,2,21697,2017,Manual,Petrol,7700,0
Ford,Fiesta,1.0,EcoBoost Zetec S,2,49748,2016,Manual,Petrol,7750,0
Kia,Picanto,1.0,SR7,2,19985,2016,Manual,Petrol,7750,0
Ford,Fiesta,1.0,EcoBoost ST-Line X,2,46877,2018,Manual,Petrol,10100,0
Peugeot,208,1.2,PureTech GT Line,2,56273,2016,Manual,Petrol,7800,0
Fiat,500,1.0,MHEV Star,2,14858,2020,Manual,Petrol,10450,0
Vauxhall,ADAM,1.2,ecoFLEX ENERGISED,2,35041,2017,Manual,Petrol,7850,0
Vauxhall,Corsa,1.4,ecoFLEX Limited Edition,2,11607,2016,Manual,Petrol,8000,0
Ford,Fiesta,1.0,EcoBoost ST-Line X,2,56327,2018,Manual,Petrol,10050,0
Ford,Fiesta,1.1,Ti-VCT Zetec B&O Play Series,2,3196,2018,Manual,Petrol,10300,0
Vauxhall,Corsa,1.4,Turbo ecoTEC SRi VX Line,2,37504,2017,Manual,Petrol,7950,0
Vauxhall,ADAM,1.4,GLAM,2,26354,2016,Manual,Petrol,7950,0
DS,DS 3,1.2,PureTech Elegance,2,37241,2016,Manual,Petrol,7950,0
Ford,Fiesta,1.0,EcoBoost Zetec,2,22693,2016,Manual,Petrol,7950,0
Mini,Hatch,1.5,Cooper Classic,2,16198,2019,Manual,Petrol,11800,0
Ford,Ka,1.2,Zetec Black Edition,2,7066,2016,Manual,hybrid,8050,0
Vauxhall,Corsa,1.4,ecoFLEX Energy (a/c),2,18608,2017,Manual,Petrol,8050,0
Ford,Fiesta,1.25,Zetec Blue Edition,2,40900,2017,Manual,Petrol,8100,0
Seat,Leon,1.4,TSI FR Technology Sport,2,42126,2018,Manual,Petrol,11350,0
Vauxhall,ADAM,1.4,ROCKS AIR,2,25428,2015,Manual,Petrol,8150,0
Fiat,500,1.0,MHEV Sport,2,11114,2020,Manual,Petrol,10700,0
Mini,Hatch,1.5,Cooper,2,39568,2018,Manual,Petrol,11350,0
Abarth,595,1.4,T-Jet,2,29845,2018,Manual,Petrol,11000,0
Vauxhall,ADAM,1.2,ecoFLEX ENERGISED,2,22312,2016,Manual,Petrol,8250,0
Ford,Fiesta,1.1,Ti-VCT Zetec,2,39851,2017,Manual,Petrol,8300,0
Ford,Fiesta,1.0,EcoBoost Zetec S,2,52515,2016,Manual,Petrol,8300,0
Volkswagen,Polo,1.2,TSI BlueMotion Tech Match,2,79493,2016,Manual,Petrol,8350,0
Mini,Hatch,1.5,One Classic,2,64451,2020,Manual,Petrol,11250,0
Ford,Fiesta,1.0,EcoBoost Zetec S,2,37715,2016,Manual,Petrol,8400,0
Smart,fortwo,0.9,Prime (Premium) Twinamic,2,28936,2019,Auto,Petrol,10250,0
Ford,Fiesta,1.0,EcoBoost ST-Line,2,42360,2017,Manual,Petrol,8450,0
Ford,Fiesta,1.1,Ti-VCT Zetec,2,34418,2017,Manual,Petrol,8550,0
Mini,Hatch,1.2,One,2,40942,2016,Manual,Petrol,8550,0
Mini,Hatch,1.5,Cooper,2,27852,2016,Manual,Petrol,8800,0
Ford,Fiesta,1.0,EcoBoost ST-Line X,2,42451,2018,Manual,Petrol,10900,0
Ford,Fiesta,1.0,EcoBoost ST-Line,2,20627,2018,Manual,Petrol,10950,0
Ford,Fiesta,1.0,EcoBoost ST-Line,2,46715,2019,Manual,Petrol,10750,0
Seat,Ibiza,1.2,TSI FR Sport,2,61162,2017,Manual,Petrol,8650,0
Smart,fortwo,1.0,Prime (Premium) Twinamic,2,31063,2017,Auto,Petrol,8650,0
Volkswagen,up!,1.0,High up!,2,8018,2016,Manual,Petrol,8700,0
Peugeot,208,1.6,THP GTi Prestige,2,41472,2015,Manual,Petrol,8850,0
Peugeot,208,1.6,THP GTi Prestige,2,54412,2016,Manual,Petrol,8950,0
Mini,Hatch,1.5,Cooper,2,31290,2018,Manual,Petrol,12200,0
Ford,Fiesta,1.0,EcoBoost Zetec B&O Play Series,2,13921,2018,Manual,Petrol,11350,0
Volkswagen,Polo,1.0,Match Edition,2,59043,2017,Manual,Petrol,9150,0
Land,Rover Range Rover Evoque,2.0,eD4 SE Tech FWD,5,78859,2018,Manual,Diesel,13800,0
Land,Rover Range Rover Evoque,2.0,TD4 SE Tech 4WD,5,81509,2018,Manual,Diesel,14300,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,68873,2018,Manual,Diesel,14400,0
Land,Rover Discovery Sport,2.0,TD4 SE Tech 4WD (5 Seat),5,78685,2015,Manual,Diesel,11950,0
Land,Rover Range Rover Evoque,2.0,TD4 SE Tech Auto 4WD,5,73164,2017,Auto,Diesel,15300,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,43447,2017,Manual,Diesel,15200,0
Land,Rover Range Rover Evoque,2.0,eD4 SE Tech FWD,5,74664,2015,Manual,Diesel,12400,0
Land,Rover Range Rover Evoque,2.0,eD4 SE Tech FWD,5,71172,2016,Manual,Diesel,12450,0
Land,Rover Range Rover Evoque,2.0,eD4 SE Tech FWD,5,86478,2016,Manual,Diesel,12550,0
Land,Rover Range Rover Evoque,2.0,eD4 SE Tech FWD,5,40014,2018,Manual,Diesel,16200,0
Land,Rover Range Rover Evoque,2.0,TD4 HSE Dynamic Auto 4WD,5,72833,2017,Auto,Diesel,17000,0
Land,Rover Range Rover Evoque,2.0,eD4 SE Tech FWD,5,45033,2018,Manual,Diesel,16000,0
Land,Rover Range Rover Evoque,2.0,TD4 SE Tech Auto 4WD,5,52423,2018,Auto,Diesel,16800,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,71304,2016,Manual,Diesel,13000,0
Land,Rover Range Rover Evoque,2.0,TD4 SE 4WD,5,45397,2017,Manual,Diesel,16300,0
Land,Rover Range Rover Evoque,2.0,D150 R-Dynamic FWD,5,58083,2020,Manual,Diesel,20100,0
Land,Rover Discovery Sport,2.0,TD4 SE Tech 4WD,5,87145,2016,Manual,Diesel,13100,0
Land,Rover Range Rover Evoque,2.0,D150 R-Dynamic FWD,5,20810,2020,Manual,Diesel,21300,0
Land,Rover Range Rover Evoque,2.0,eD4 SE Tech FWD,5,77098,2017,Manual,Diesel,13200,0
Land,Rover Range Rover Evoque,2.0,eD4 SE Tech FWD,5,60658,2019,Manual,Diesel,16300,0
Land,Rover Range Rover Evoque,2.0,eD4 SE Tech FWD,5,69054,2017,Manual,Diesel,13300,0
Land,Rover Range Rover Evoque,2.0,TD4 Landmark 4WD,5,49076,2017,Manual,hybrid,17300,0
Land,Rover Range Rover Evoque,2.0,D150 S FWD,5,31115,2020,Manual,Diesel,21350,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,69258,2016,Manual,Diesel,13400,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,65369,2016,Manual,Diesel,13400,0
Land,Rover Range Rover Evoque,2.0,D150 FWD,5,30921,2020,Manual,Diesel,20750,0
Land,Rover Range Rover Evoque,2.0,D150 R-Dynamic S FWD,5,27047,2020,Manual,Diesel,22000,0
Land,Rover Range Rover Evoque,2.0,D150 FWD,5,27455,2020,Manual,Diesel,21000,0
Land,Rover Discovery Sport,2.0,eD4 SE Tech (5 Seat),5,56157,2019,Manual,Diesel,16850,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,45169,2018,Manual,Diesel,16650,0
Land,Rover Discovery Sport,2.0,eD4 SE Tech (5 Seat),5,47804,2017,Manual,Diesel,16800,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,62715,2017,Manual,Diesel,13650,0
Land,Rover Range Rover Evoque,2.0,eD4 SE Tech FWD,5,64217,2017,Manual,Diesel,14000,0
Land,Rover Range Rover Evoque,2.0,D150 R-Dynamic S FWD,5,29849,2020,Manual,Diesel,22250,0
Land,Rover Range Rover Evoque,2.0,TD4 SE Tech 4WD,5,72964,2017,Manual,Diesel,13800,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,54487,2017,Manual,Diesel,14050,0
Land,Rover Discovery Sport,2.0,eD4 SE Tech (5 Seat),5,81182,2017,Manual,Diesel,13950,0
Land,Rover Discovery Sport,2.0,TD4 SE Tech 4WD,5,82836,2016,Manual,Diesel,14000,0
Land,Rover Range Rover Evoque,2.0,eD4 SE Tech FWD,5,14298,2018,Manual,Diesel,17800,0
Land,Rover Discovery Sport,2.0,TD4 HSE Auto 4WD,5,57817,2017,Auto,Diesel,18250,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,64417,2017,Manual,Diesel,14100,0
Land,Rover Discovery Sport,2.0,TD4 HSE Black Auto 4WD,5,66871,2018,Auto,hybrid,18800,0
Land,Rover Range Rover Evoque,2.0,eD4 SE Tech FWD,5,57129,2016,Manual,Diesel,14200,0
Land,Rover Range Rover Evoque,2.0,D150 R-Dynamic S FWD,5,12214,2020,Manual,Diesel,23500,0
Land,Rover Range Rover Evoque,2.0,TD4 SE Tech 4WD,5,28648,2019,Manual,Diesel,18350,0
Land,Rover Discovery Sport,2.0,TD4 HSE Auto 4WD,5,70587,2018,Auto,Diesel,18200,0
Land,Rover Range Rover Evoque,2.0,TD4 SE Tech 4WD,5,63106,2017,Manual,Diesel,14300,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,44891,2016,Manual,Diesel,14300,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,58730,2017,Manual,Diesel,14300,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,41216,2016,Manual,Diesel,14550,0
Land,Rover Discovery Sport,2.0,TD4 SE Tech 4WD,5,80700,2017,Manual,Diesel,14350,0
Land,Rover Range Rover Evoque,2.0,eD4 SE Tech FWD,5,46004,2017,Manual,Diesel,14650,0
Land,Rover Discovery Sport,2.0,TD4 SE Tech Auto 4WD,5,54272,2018,Auto,Diesel,18250,0
Land,Rover Range Rover Evoque,2.0,TD4 SE Tech Auto 4WD,5,77165,2016,Auto,Diesel,14400,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,41943,2016,Manual,Diesel,14400,0
Land,Rover Range Rover Evoque,2.0,TD4 SE Tech Auto 4WD,5,59440,2019,Auto,Diesel,18300,0
Land,Rover Discovery Sport,2.0,TD4 HSE Auto 4WD,5,59346,2018,Auto,Diesel,18850,0
Land,Rover Range Rover Evoque,2.0,TD4 SE Tech Auto 4WD,5,46631,2019,Auto,Diesel,18650,0
Land,Rover Discovery Sport,2.0,TD4 HSE Auto 4WD,5,61999,2018,Auto,Diesel,19050,0
Land,Rover Discovery Sport,2.0,TD4 HSE Auto 4WD,5,74784,2019,Auto,Diesel,18550,0
Land,Rover Range Rover Evoque,2.0,SD4 HSE Dynamic Auto 4WD,5,50882,2018,Auto,Diesel,20300,0
Land,Rover Range Rover Evoque,2.0,TD4 HSE Dynamic Auto 4WD,5,48326,2018,Auto,Diesel,20100,0
Land,Rover Range Rover Evoque,2.0,TD4 Landmark 4WD,5,46508,2018,Manual,hybrid,19000,0
Land,Rover Discovery Sport,2.0,TD4 HSE Auto 4WD,5,57660,2018,Auto,Diesel,19100,0
Land,Rover Range Rover Evoque,2.0,TD4 SE Tech Auto 4WD,5,66839,2015,Auto,Diesel,14650,0
Land,Rover Range Rover Evoque,2.0,TD4 SE Tech Auto 4WD,5,70661,2016,Auto,Diesel,14650,0
Land,Rover Discovery Sport,2.0,TD4 SE Tech 4WD,5,60761,2017,Manual,Diesel,14950,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,35775,2017,Manual,Diesel,15000,0
Land,Rover Discovery Sport,2.0,TD4 SE Tech Auto 4WD,5,39937,2018,Auto,Diesel,19050,0
Land,Rover Range Rover Evoque,2.0,D150 S FWD,5,34385,2019,Manual,Diesel,22300,0
Land,Rover Range Rover Evoque,2.0,TD4 HSE Dynamic Auto 4WD,5,34478,2017,Auto,Diesel,19800,0
Land,Rover Discovery Sport,2.0,TD4 Landmark Auto 4WD,5,63035,2019,Auto,hybrid,20100,0
Land,Rover Range Rover Evoque,2.0,SD4 HSE Dynamic Auto 4WD,5,57585,2018,Auto,Diesel,19900,0
Land,Rover Range Rover Evoque,2.0,TD4 SE 4WD,5,23344,2019,Manual,Diesel,18550,0
Land,Rover Range Rover Evoque,2.0,TD4 Landmark Auto 4WD,5,48165,2018,Auto,hybrid,19300,0
Land,Rover Range Rover Evoque,2.0,TD4 HSE Dynamic Auto 4WD,5,41575,2017,Auto,Diesel,19700,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,40813,2019,Manual,Diesel,18100,0
Land,Rover Discovery Sport,2.0,TD4 SE 4WD,5,77973,2016,Manual,Diesel,14800,0
Land,Rover Discovery Sport,2.0,TD4 SE Tech 4WD,5,72047,2017,Manual,Diesel,14800,0
Land,Rover Range Rover Evoque,2.0,eD4 SE Tech FWD,5,42709,2017,Manual,Diesel,14800,0
Land,Rover Range Rover Evoque,2.0,eD4 SE Tech FWD,5,54460,2016,Manual,Diesel,14800,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,43588,2017,Manual,Diesel,14850,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,41160,2017,Manual,Diesel,14900,0
Land,Rover Discovery Sport,2.0,TD4 SE Tech Auto 4WD,5,42008,2018,Auto,Diesel,19450,0
Land,Rover Range Rover Evoque,2.0,eD4 SE Tech FWD,5,45854,2017,Manual,Diesel,15250,0
Land,Rover Discovery Sport,2.0,TD4 HSE Luxury Auto 4WD,5,35987,2017,Auto,Diesel,20500,0
Land,Rover Discovery Sport,2.0,TD4 SE 4WD,5,63972,2016,Manual,Diesel,15000,0
Land,Rover Discovery Sport,2.0,TD4 SE Tech 4WD,5,61862,2016,Manual,Diesel,15000,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,47517,2017,Manual,Diesel,15050,0
Land,Rover Range Rover Evoque,2.0,TD4 HSE Dynamic Auto 4WD,5,39934,2018,Auto,Diesel,20400,0
Land,Rover Range Rover Evoque,2.0,eD4 SE Tech FWD,5,22093,2018,Manual,Diesel,18750,0
Land,Rover Range Rover Evoque,2.0,TD4 HSE Dynamic Auto 4WD,5,51584,2019,Auto,Diesel,20300,0
Land,Rover Range Rover Evoque,2.0,TD4 SE Tech 4WD,5,63106,2017,Manual,Diesel,14300,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,44891,2016,Manual,Diesel,14300,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,58730,2017,Manual,Diesel,14300,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,41216,2016,Manual,Diesel,14550,0
Land,Rover Discovery Sport,2.0,TD4 SE Tech 4WD,5,80700,2017,Manual,Diesel,14350,0
Land,Rover Range Rover Evoque,2.0,eD4 SE Tech FWD,5,46004,2017,Manual,Diesel,14650,0
Land,Rover Discovery Sport,2.0,TD4 SE Tech Auto 4WD,5,54272,2018,Auto,Diesel,18250,0
Land,Rover Range Rover Evoque,2.0,TD4 SE Tech Auto 4WD,5,77165,2016,Auto,Diesel,14400,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,41943,2016,Manual,Diesel,14400,0
Land,Rover Range Rover Evoque,2.0,TD4 SE Tech Auto 4WD,5,59440,2019,Auto,Diesel,18300,0
Land,Rover Discovery Sport,2.0,TD4 HSE Auto 4WD,5,59346,2018,Auto,Diesel,18850,0
Land,Rover Range Rover Evoque,2.0,TD4 SE Tech Auto 4WD,5,46631,2019,Auto,Diesel,18650,0
Land,Rover Discovery Sport,2.0,TD4 HSE Auto 4WD,5,61999,2018,Auto,Diesel,19050,0
Land,Rover Discovery Sport,2.0,TD4 HSE Auto 4WD,5,74784,2019,Auto,Diesel,18550,0
Land,Rover Range Rover Evoque,2.0,SD4 HSE Dynamic Auto 4WD,5,50882,2018,Auto,Diesel,20300,0
Land,Rover Range Rover Evoque,2.0,TD4 HSE Dynamic Auto 4WD,5,48326,2018,Auto,Diesel,20100,0
Land,Rover Range Rover Evoque,2.0,TD4 Landmark 4WD,5,46508,2018,Manual,hybrid,19000,0
Land,Rover Discovery Sport,2.0,TD4 HSE Auto 4WD,5,57660,2018,Auto,Diesel,19100,0
Land,Rover Range Rover Evoque,2.0,TD4 SE Tech Auto 4WD,5,66839,2015,Auto,Diesel,14650,0
Land,Rover Range Rover Evoque,2.0,TD4 SE Tech Auto 4WD,5,70661,2016,Auto,Diesel,14650,0
Land,Rover Discovery Sport,2.0,TD4 SE Tech 4WD,5,60761,2017,Manual,Diesel,14950,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,35775,2017,Manual,Diesel,15000,0
Land,Rover Discovery Sport,2.0,TD4 SE Tech Auto 4WD,5,39937,2018,Auto,Diesel,19050,0
Land,Rover Range Rover Evoque,2.0,D150 S FWD,5,34385,2019,Manual,Diesel,22300,0
Land,Rover Range Rover Evoque,2.0,TD4 HSE Dynamic Auto 4WD,5,34478,2017,Auto,Diesel,19800,0
Land,Rover Discovery Sport,2.0,TD4 Landmark Auto 4WD,5,63035,2019,Auto,hybrid,20100,0
Land,Rover Range Rover Evoque,2.0,SD4 HSE Dynamic Auto 4WD,5,57585,2018,Auto,Diesel,19900,0
Land,Rover Range Rover Evoque,2.0,TD4 SE 4WD,5,23344,2019,Manual,Diesel,18550,0
Land,Rover Range Rover Evoque,2.0,TD4 Landmark Auto 4WD,5,48165,2018,Auto,hybrid,19300,0
Land,Rover Range Rover Evoque,2.0,TD4 HSE Dynamic Auto 4WD,5,41575,2017,Auto,Diesel,19700,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,40813,2019,Manual,Diesel,18100,0
Land,Rover Discovery Sport,2.0,TD4 SE 4WD,5,77973,2016,Manual,Diesel,14800,0
Land,Rover Discovery Sport,2.0,TD4 SE Tech 4WD,5,72047,2017,Manual,Diesel,14800,0
Land,Rover Range Rover Evoque,2.0,eD4 SE Tech FWD,5,42709,2017,Manual,Diesel,14800,0
Land,Rover Range Rover Evoque,2.0,eD4 SE Tech FWD,5,54460,2016,Manual,Diesel,14800,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,43588,2017,Manual,Diesel,14850,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,41160,2017,Manual,Diesel,14900,0
Land,Rover Discovery Sport,2.0,TD4 SE Tech Auto 4WD,5,42008,2018,Auto,Diesel,19450,0
Land,Rover Range Rover Evoque,2.0,eD4 SE Tech FWD,5,45854,2017,Manual,Diesel,15250,0
Land,Rover Discovery Sport,2.0,TD4 HSE Luxury Auto 4WD,5,35987,2017,Auto,Diesel,20500,0
Land,Rover Discovery Sport,2.0,TD4 SE 4WD,5,63972,2016,Manual,Diesel,15000,0
Land,Rover Discovery Sport,2.0,TD4 SE Tech 4WD,5,61862,2016,Manual,Diesel,15000,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,47517,2017,Manual,Diesel,15050,0
Land,Rover Range Rover Evoque,2.0,TD4 HSE Dynamic Auto 4WD,5,39934,2018,Auto,Diesel,20400,0
Land,Rover Range Rover Evoque,2.0,eD4 SE Tech FWD,5,22093,2018,Manual,Diesel,18750,0
Land,Rover Range Rover Evoque,2.0,TD4 HSE Dynamic Auto 4WD,5,51584,2019,Auto,Diesel,20300,0
Land,Rover Range Rover Evoque,2.0,TD4 SE Tech 4WD,5,63106,2017,Manual,Diesel,14300,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,44891,2016,Manual,Diesel,14300,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,58730,2017,Manual,Diesel,14300,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,41216,2016,Manual,Diesel,14550,0
Land,Rover Discovery Sport,2.0,TD4 SE Tech 4WD,5,80700,2017,Manual,Diesel,14350,0
Land,Rover Range Rover Evoque,2.0,eD4 SE Tech FWD,5,46004,2017,Manual,Diesel,14650,0
Land,Rover Discovery Sport,2.0,TD4 SE Tech Auto 4WD,5,54272,2018,Auto,Diesel,18250,0
Land,Rover Range Rover Evoque,2.0,TD4 SE Tech Auto 4WD,5,77165,2016,Auto,Diesel,14400,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,41943,2016,Manual,Diesel,14400,0
Land,Rover Range Rover Evoque,2.0,TD4 SE Tech Auto 4WD,5,59440,2019,Auto,Diesel,18300,0
Land,Rover Discovery Sport,2.0,TD4 HSE Auto 4WD,5,59346,2018,Auto,Diesel,18850,0
Land,Rover Range Rover Evoque,2.0,TD4 SE Tech Auto 4WD,5,46631,2019,Auto,Diesel,18650,0
Land,Rover Discovery Sport,2.0,TD4 HSE Auto 4WD,5,61999,2018,Auto,Diesel,19050,0
Land,Rover Discovery Sport,2.0,TD4 HSE Auto 4WD,5,74784,2019,Auto,Diesel,18550,0
Land,Rover Range Rover Evoque,2.0,SD4 HSE Dynamic Auto 4WD,5,50882,2018,Auto,Diesel,20300,0
Land,Rover Range Rover Evoque,2.0,TD4 HSE Dynamic Auto 4WD,5,48326,2018,Auto,Diesel,20100,0
Land,Rover Range Rover Evoque,2.0,TD4 Landmark 4WD,5,46508,2018,Manual,hybrid,19000,0
Land,Rover Discovery Sport,2.0,TD4 HSE Auto 4WD,5,57660,2018,Auto,Diesel,19100,0
Land,Rover Range Rover Evoque,2.0,TD4 SE Tech Auto 4WD,5,66839,2015,Auto,Diesel,14650,0
Land,Rover Range Rover Evoque,2.0,TD4 SE Tech Auto 4WD,5,70661,2016,Auto,Diesel,14650,0
Land,Rover Discovery Sport,2.0,TD4 SE Tech 4WD,5,60761,2017,Manual,Diesel,14950,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,35775,2017,Manual,Diesel,15000,0
Land,Rover Discovery Sport,2.0,TD4 SE Tech Auto 4WD,5,39937,2018,Auto,Diesel,19050,0
Land,Rover Range Rover Evoque,2.0,D150 S FWD,5,34385,2019,Manual,Diesel,22300,0
Land,Rover Range Rover Evoque,2.0,TD4 HSE Dynamic Auto 4WD,5,34478,2017,Auto,Diesel,19800,0
Land,Rover Discovery Sport,2.0,TD4 Landmark Auto 4WD,5,63035,2019,Auto,hybrid,20100,0
Land,Rover Range Rover Evoque,2.0,SD4 HSE Dynamic Auto 4WD,5,57585,2018,Auto,Diesel,19900,0
Land,Rover Range Rover Evoque,2.0,TD4 SE 4WD,5,23344,2019,Manual,Diesel,18550,0
Land,Rover Range Rover Evoque,2.0,TD4 Landmark Auto 4WD,5,48165,2018,Auto,hybrid,19300,0
Land,Rover Range Rover Evoque,2.0,TD4 HSE Dynamic Auto 4WD,5,41575,2017,Auto,Diesel,19700,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,40813,2019,Manual,Diesel,18100,0
Land,Rover Discovery Sport,2.0,TD4 SE 4WD,5,77973,2016,Manual,Diesel,14800,0
Land,Rover Discovery Sport,2.0,TD4 SE Tech 4WD,5,72047,2017,Manual,Diesel,14800,0
Land,Rover Range Rover Evoque,2.0,eD4 SE Tech FWD,5,42709,2017,Manual,Diesel,14800,0
Land,Rover Range Rover Evoque,2.0,eD4 SE Tech FWD,5,54460,2016,Manual,Diesel,14800,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,43588,2017,Manual,Diesel,14850,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,41160,2017,Manual,Diesel,14900,0
Land,Rover Discovery Sport,2.0,TD4 SE Tech Auto 4WD,5,42008,2018,Auto,Diesel,19450,0
Land,Rover Range Rover Evoque,2.0,eD4 SE Tech FWD,5,45854,2017,Manual,Diesel,15250,0
Land,Rover Discovery Sport,2.0,TD4 HSE Luxury Auto 4WD,5,35987,2017,Auto,Diesel,20500,0
Land,Rover Discovery Sport,2.0,TD4 SE 4WD,5,63972,2016,Manual,Diesel,15000,0
Land,Rover Discovery Sport,2.0,TD4 SE Tech 4WD,5,61862,2016,Manual,Diesel,15000,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,47517,2017,Manual,Diesel,15050,0
Land,Rover Range Rover Evoque,2.0,TD4 HSE Dynamic Auto 4WD,5,39934,2018,Auto,Diesel,20400,0
Land,Rover Range Rover Evoque,2.0,eD4 SE Tech FWD,5,22093,2018,Manual,Diesel,18750,0
Land,Rover Range Rover Evoque,2.0,TD4 HSE Dynamic Auto 4WD,5,51584,2019,Auto,Diesel,20300,0
Land,Rover Range Rover Evoque,2.0,TD4 SE Tech 4WD,5,63106,2017,Manual,Diesel,14300,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,44891,2016,Manual,Diesel,14300,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,58730,2017,Manual,Diesel,14300,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,41216,2016,Manual,Diesel,14550,0
Land,Rover Discovery Sport,2.0,TD4 SE Tech 4WD,5,80700,2017,Manual,Diesel,14350,0
Land,Rover Range Rover Evoque,2.0,eD4 SE Tech FWD,5,46004,2017,Manual,Diesel,14650,0
Land,Rover Discovery Sport,2.0,TD4 SE Tech Auto 4WD,5,54272,2018,Auto,Diesel,18250,0
Land,Rover Range Rover Evoque,2.0,TD4 SE Tech Auto 4WD,5,77165,2016,Auto,Diesel,14400,0
Land,Rover Range Rover Evoque,2.0,eD4 SE FWD,5,41943,2016,Manual,Diesel,14400,0
Land,Rover Range Rover Evoque,2.0,TD4 SE Tech Auto 4WD,5,59440,2019,Auto,Diesel,18300,0
Land,Rover Discovery Sport,2.0,TD4 HSE Auto 4WD,5,59346,2018,Auto,Diesel,18850,0
Land,Rover Range Rover Evoque,2.0,TD4 SE Tech Auto 4WD,5,46631,2019,Auto,Diesel,18650,0
Land,Rover Discovery Sport,2.0,TD4 HSE Auto 4WD,5,61999,2018,Auto,Diesel,19050,0
Land,Rover Discovery Sport,2.0,TD4 HSE Auto 4WD,5,74784,2019,Auto,Diesel,18550,0
Land,Rover Range Rover Evoque,2.0,SD4 HSE Dynamic Auto 4WD,5,50882,2018,Auto,Diesel,20300,0
Land,Rover Range Rover Evoque,2.0,TD4 HSE Dynamic Auto 4WD,5,48326,2018,Auto,Diesel,20100,0
Land,Rover Range Rover Evoque,2.0,TD4 Landmark 4WD,5,46508,2018,Manual,hybrid,19000,0
Land,Rover Discovery Sport,2.0,TD4 HSE Auto 4WD,5,57660,2018,Auto,Diesel,19100,0
Land,Rover Range Rover Evoque,2.0,TD4 SE Tech Auto 4WD,5,66839,2015,Auto,Diesel,14650,0
